"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"8145" ".00122644" 24 3 3 ".0012" 12
"8146" ".00122644" 15 4 4 ".0012" 12
"8147" ".00122644" 40 5 5 ".0012" 12
"8148" ".00122644" 6 6 6 ".0012" 12
"8149" ".00122644" 12 7 7 ".0012" 12
"8150" ".00122644" 10 8 8 ".0012" 12
"8151" ".00122644" 15 9 9 ".0012" 12
"8152" ".00122644" 40 10 10 ".0012" 12
"8153" ".00122644" 7 11 11 ".0012" 12
"8286" ".00122656" 10 0 0 ".0012" 12
"8287" ".00122656" 4 1 1 ".0012" 12
"8288" ".00122656" 13 2 2 ".0012" 12
"8289" ".00122656" 40 3 3 ".0012" 12
"8290" ".00122656" 4 4 4 ".0012" 12
"8291" ".00122656" 0 5 5 ".0012" 12
"8292" ".00122656" 21 6 6 ".0012" 12
"8293" ".00122656" 40 7 7 ".0012" 12
"8294" ".00122656" 31 8 8 ".0012" 12
"8295" ".00122656" 9 9 9 ".0012" 12
"8296" ".00122656" 1 10 10 ".0012" 12
"8297" ".00122656" 40 11 11 ".0012" 12
"8671" ".00122686" 22 0 0 ".0012" 13
"8672" ".00122686" 40 1 1 ".0012" 13
"8673" ".00122686" 1 2 2 ".0012" 13
"8674" ".00122686" 2 3 3 ".0012" 13
"8675" ".00122686" 21 4 4 ".0012" 13
"8676" ".00122686" 17 5 5 ".0012" 13
"8677" ".00122686" 15 6 6 ".0012" 13
"8678" ".00122686" 3 7 7 ".0012" 13
"8679" ".00122686" 20 8 8 ".0012" 13
"8680" ".00122686" 23 9 9 ".0012" 13
"8681" ".00122686" 24 10 10 ".0012" 13
"8682" ".00122686" 0 11 11 ".0012" 13
"8683" ".00122686" 40 12 12 ".0012" 13
"8775" ".00122694" 15 0 0 ".0012" 13
"8776" ".00122694" 13 1 1 ".0012" 13
"8777" ".00122694" 0 2 2 ".0012" 13
"8778" ".00122694" 1 3 3 ".0012" 13
"8779" ".00122694" 11 4 4 ".0012" 13
"8780" ".00122694" 0 5 5 ".0012" 13
"8781" ".00122694" 8 6 6 ".0012" 13
"8782" ".00122694" 25 7 7 ".0012" 13
"8783" ".00122694" 40 8 8 ".0012" 13
"8784" ".00122694" 1 9 9 ".0012" 13
"8785" ".00122694" 24 10 10 ".0012" 13
"8786" ".00122694" 3 11 11 ".0012" 13
"8787" ".00122694" 14 12 12 ".0012" 13
"9100" ".00122719" 10 0 0 ".0012" 13
"9101" ".00122719" 2 1 1 ".0012" 13
"9102" ".00122719" 4 2 2 ".0012" 13
"9103" ".00122719" 40 3 3 ".0012" 13
"9104" ".00122719" 7 4 4 ".0012" 13
"9105" ".00122719" 1 5 5 ".0012" 13
"9106" ".00122719" 0 6 6 ".0012" 13
"9107" ".00122719" 2 7 7 ".0012" 13
"9108" ".00122719" 0 8 8 ".0012" 13
"9109" ".00122719" 1 9 9 ".0012" 13
"9110" ".00122719" 11 10 10 ".0012" 13
"9111" ".00122719" 4 11 11 ".0012" 13
"9112" ".00122719" 27 12 12 ".0012" 13
"9126" ".00122721" 1 0 0 ".0012" 13
"9127" ".00122721" 12 1 1 ".0012" 13
"9128" ".00122721" 6 2 2 ".0012" 13
"9129" ".00122721" 8 3 3 ".0012" 13
"9130" ".00122721" 2 4 4 ".0012" 13
"9131" ".00122721" 16 5 5 ".0012" 13
"9132" ".00122721" 11 6 6 ".0012" 13
"9133" ".00122721" 8 7 7 ".0012" 13
"9134" ".00122721" 40 8 8 ".0012" 13
"9135" ".00122721" 2 9 9 ".0012" 13
"9136" ".00122721" 12 10 10 ".0012" 13
"9137" ".00122721" 12 11 11 ".0012" 13
"9138" ".00122721" 6 12 12 ".0012" 13
"9634" ".00122760" 21 0 0 ".0012" 14
"9635" ".00122760" 25 1 1 ".0012" 14
"9636" ".00122760" 9 2 2 ".0012" 14
"9637" ".00122760" 0 3 3 ".0012" 14
"9638" ".00122760" 40 4 4 ".0012" 14
"9639" ".00122760" 23 5 5 ".0012" 14
"9640" ".00122760" 24 6 6 ".0012" 14
"9641" ".00122760" 6 7 7 ".0012" 14
"9642" ".00122760" 24 8 8 ".0012" 14
"9643" ".00122760" 9 9 9 ".0012" 14
"9644" ".00122760" 5 10 10 ".0012" 14
"9645" ".00122760" 0 11 11 ".0012" 14
"9646" ".00122760" 12 12 12 ".0012" 14
"9647" ".00122760" 2 13 13 ".0012" 14
"9676" ".00122763" 6 0 0 ".0012" 14
"9677" ".00122763" 7 1 1 ".0012" 14
"9678" ".00122763" 15 2 2 ".0012" 14
"9679" ".00122763" 34 3 3 ".0012" 14
"9680" ".00122763" 3 4 4 ".0012" 14
"9681" ".00122763" 7 5 5 ".0012" 14
"9682" ".00122763" 24 6 6 ".0012" 14
"9683" ".00122763" 4 7 7 ".0012" 14
"9684" ".00122763" 13 8 8 ".0012" 14
"9685" ".00122763" 40 9 9 ".0012" 14
"9686" ".00122763" 1 10 10 ".0012" 14
"9687" ".00122763" 12 11 11 ".0012" 14
"9688" ".00122763" 33 12 12 ".0012" 14
"9689" ".00122763" 7 13 13 ".0012" 14
"9802" ".00122772" 40 0 0 ".0012" 14
"9803" ".00122772" 5 1 1 ".0012" 14
"9804" ".00122772" 8 2 2 ".0012" 14
"9805" ".00122772" 33 3 3 ".0012" 14
"9806" ".00122772" 40 4 4 ".0012" 14
"9807" ".00122772" 0 5 5 ".0012" 14
"9808" ".00122772" 40 6 6 ".0012" 14
"9809" ".00122772" 40 7 7 ".0012" 14
"9810" ".00122772" 14 8 8 ".0012" 14
"9811" ".00122772" 12 9 9 ".0012" 14
"9812" ".00122772" 0 10 10 ".0012" 14
"9813" ".00122772" 13 11 11 ".0012" 14
"9814" ".00122772" 0 12 12 ".0012" 14
"9815" ".00122772" 0 13 13 ".0012" 14
"10502" ".00122822" 26 0 0 ".0012" 14
"10503" ".00122822" 22 1 1 ".0012" 14
"10504" ".00122822" 4 2 2 ".0012" 14
"10505" ".00122822" 5 3 3 ".0012" 14
"10506" ".00122822" 1 4 4 ".0012" 14
"10507" ".00122822" 40 5 5 ".0012" 14
"10508" ".00122822" 13 6 6 ".0012" 14
"10509" ".00122822" 32 7 7 ".0012" 14
"10510" ".00122822" 0 8 8 ".0012" 14
"10511" ".00122822" 5 9 9 ".0012" 14
"10512" ".00122822" 8 10 10 ".0012" 14
"10513" ".00122822" 1 11 11 ".0012" 14
"10514" ".00122822" 8 12 12 ".0012" 14
"10515" ".00122822" 2 13 13 ".0012" 14
"10516" ".00122823" 14 0 0 ".0012" 14
"10517" ".00122823" 4 1 1 ".0012" 14
"10518" ".00122823" 4 2 2 ".0012" 14
"10519" ".00122823" 10 3 3 ".0012" 14
"10520" ".00122823" 18 4 4 ".0012" 14
"10521" ".00122823" 5 5 5 ".0012" 14
"10522" ".00122823" 14 6 6 ".0012" 14
"10523" ".00122823" 0 7 7 ".0012" 14
"10524" ".00122823" 28 8 8 ".0012" 14
"10525" ".00122823" 40 9 9 ".0012" 14
"10526" ".00122823" 1 10 10 ".0012" 14
"10527" ".00122823" 4 11 11 ".0012" 14
"10528" ".00122823" 1 12 12 ".0012" 14
"10529" ".00122823" 1 13 13 ".0012" 14
"10964" ".00122855" 2 0 0 ".0012" 14
"10965" ".00122855" 4 1 1 ".0012" 14
"10966" ".00122855" 10 2 2 ".0012" 14
"10967" ".00122855" 6 3 3 ".0012" 14
"10968" ".00122855" 40 4 4 ".0012" 14
"10969" ".00122855" 9 5 5 ".0012" 14
"10970" ".00122855" 40 6 6 ".0012" 14
"10971" ".00122855" 40 7 7 ".0012" 14
"10972" ".00122855" 14 8 8 ".0012" 14
"10973" ".00122855" 0 9 9 ".0012" 14
"10974" ".00122855" 40 10 10 ".0012" 14
"10975" ".00122855" 1 11 11 ".0012" 14
"10976" ".00122855" 40 12 12 ".0012" 14
"10977" ".00122855" 18 13 13 ".0012" 14
"11020" ".00122859" 40 0 0 ".0012" 14
"11021" ".00122859" 40 1 1 ".0012" 14
"11022" ".00122859" 7 2 2 ".0012" 14
"11023" ".00122859" 40 3 3 ".0012" 14
"11024" ".00122859" 40 4 4 ".0012" 14
"11025" ".00122859" 40 5 5 ".0012" 14
"11026" ".00122859" 9 6 6 ".0012" 14
"11027" ".00122859" 4 7 7 ".0012" 14
"11028" ".00122859" 15 8 8 ".0012" 14
"11029" ".00122859" 12 9 9 ".0012" 14
"11030" ".00122859" 40 10 10 ".0012" 14
"11031" ".00122859" 13 11 11 ".0012" 14
"11032" ".00122859" 4 12 12 ".0012" 14
"11033" ".00122859" 7 13 13 ".0012" 14
"11792" ".00122912" 0 0 0 ".0012" 15
"11793" ".00122912" 38 1 1 ".0012" 15
"11794" ".00122912" 9 2 2 ".0012" 15
"11795" ".00122912" 1 3 3 ".0012" 15
"11796" ".00122912" 40 4 4 ".0012" 15
"11797" ".00122912" 7 5 5 ".0012" 15
"11798" ".00122912" 9 6 6 ".0012" 15
"11799" ".00122912" 20 7 7 ".0012" 15
"11800" ".00122912" 11 8 8 ".0012" 15
"11801" ".00122912" 40 9 9 ".0012" 15
"11802" ".00122912" 3 10 10 ".0012" 15
"11803" ".00122912" 40 11 11 ".0012" 15
"11804" ".00122912" 5 12 12 ".0012" 15
"11805" ".00122912" 10 13 13 ".0012" 15
"11806" ".00122912" 1 14 14 ".0012" 15
"12122" ".00122934" 1 0 0 ".0012" 15
"12123" ".00122934" 0 1 1 ".0012" 15
"12124" ".00122934" 40 2 2 ".0012" 15
"12125" ".00122934" 10 3 3 ".0012" 15
"12126" ".00122934" 4 4 4 ".0012" 15
"12127" ".00122934" 0 5 5 ".0012" 15
"12128" ".00122934" 11 6 6 ".0012" 15
"12129" ".00122934" 3 7 7 ".0012" 15
"12130" ".00122934" 19 8 8 ".0012" 15
"12131" ".00122934" 8 9 9 ".0012" 15
"12132" ".00122934" 5 10 10 ".0012" 15
"12133" ".00122934" 11 11 11 ".0012" 15
"12134" ".00122934" 8 12 12 ".0012" 15
"12135" ".00122934" 2 13 13 ".0012" 15
"12136" ".00122934" 2 14 14 ".0012" 15
"12257" ".00122943" 2 0 0 ".0012" 15
"12258" ".00122943" 9 1 1 ".0012" 15
"12259" ".00122943" 8 2 2 ".0012" 15
"12260" ".00122943" 12 3 3 ".0012" 15
"12261" ".00122943" 0 4 4 ".0012" 15
"12262" ".00122943" 4 5 5 ".0012" 15
"12263" ".00122943" 3 6 6 ".0012" 15
"12264" ".00122943" 1 7 7 ".0012" 15
"12265" ".00122943" 10 8 8 ".0012" 15
"12266" ".00122943" 8 9 9 ".0012" 15
"12267" ".00122943" 10 10 10 ".0012" 15
"12268" ".00122943" 3 11 11 ".0012" 15
"12269" ".00122943" 3 12 12 ".0012" 15
"12270" ".00122943" 3 13 13 ".0012" 15
"12271" ".00122943" 0 14 14 ".0012" 15
"12891" ".00122984" 6 0 0 ".0012" 16
"12892" ".00122984" 0 1 1 ".0012" 16
"12893" ".00122984" 17 2 2 ".0012" 16
"12894" ".00122984" 0 3 3 ".0012" 16
"12895" ".00122984" 12 4 4 ".0012" 16
"12896" ".00122984" 33 5 5 ".0012" 16
"12897" ".00122984" 4 6 6 ".0012" 16
"12898" ".00122984" 40 7 7 ".0012" 16
"12899" ".00122984" 27 8 8 ".0012" 16
"12900" ".00122984" 12 9 9 ".0012" 16
"12901" ".00122984" 15 10 10 ".0012" 16
"12902" ".00122984" 5 11 11 ".0012" 16
"12903" ".00122984" 24 12 12 ".0012" 16
"12904" ".00122984" 40 13 13 ".0012" 16
"12905" ".00122984" 21 14 14 ".0012" 16
"12906" ".00122984" 30 15 15 ".0012" 16
"12907" ".00122985" 19 0 0 ".0012" 16
"12908" ".00122985" 2 1 1 ".0012" 16
"12909" ".00122985" 40 2 2 ".0012" 16
"12910" ".00122985" 6 3 3 ".0012" 16
"12911" ".00122985" 21 4 4 ".0012" 16
"12912" ".00122985" 40 5 5 ".0012" 16
"12913" ".00122985" 1 6 6 ".0012" 16
"12914" ".00122985" 40 7 7 ".0012" 16
"12915" ".00122985" 3 8 8 ".0012" 16
"12916" ".00122985" 8 9 9 ".0012" 16
"12917" ".00122985" 9 10 10 ".0012" 16
"12918" ".00122985" 16 11 11 ".0012" 16
"12919" ".00122985" 40 12 12 ".0012" 16
"12920" ".00122985" 10 13 13 ".0012" 16
"12921" ".00122985" 9 14 14 ".0012" 16
"12922" ".00122985" 19 15 15 ".0012" 16
"12987" ".00122990" 1 0 0 ".0012" 16
"12988" ".00122990" 0 1 1 ".0012" 16
"12989" ".00122990" 36 2 2 ".0012" 16
"12990" ".00122990" 40 3 3 ".0012" 16
"12991" ".00122990" 2 4 4 ".0012" 16
"12992" ".00122990" 0 5 5 ".0012" 16
"12993" ".00122990" 0 6 6 ".0012" 16
"12994" ".00122990" 6 7 7 ".0012" 16
"12995" ".00122990" 17 8 8 ".0012" 16
"12996" ".00122990" 1 9 9 ".0012" 16
"12997" ".00122990" 7 10 10 ".0012" 16
"12998" ".00122990" 4 11 11 ".0012" 16
"12999" ".00122990" 8 12 12 ".0012" 16
"13000" ".00122990" 40 13 13 ".0012" 16
"13001" ".00122990" 2 14 14 ".0012" 16
"13002" ".00122990" 19 15 15 ".0012" 16
"14020" ".00123054" 28 0 0 ".0012" 17
"14021" ".00123054" 0 1 1 ".0012" 17
"14022" ".00123054" 3 2 2 ".0012" 17
"14023" ".00123054" 0 3 3 ".0012" 17
"14024" ".00123054" 40 4 4 ".0012" 17
"14025" ".00123054" 40 5 5 ".0012" 17
"14026" ".00123054" 40 6 6 ".0012" 17
"14027" ".00123054" 4 7 7 ".0012" 17
"14028" ".00123054" 0 8 8 ".0012" 17
"14029" ".00123054" 1 9 9 ".0012" 17
"14030" ".00123054" 6 10 10 ".0012" 17
"14031" ".00123054" 8 11 11 ".0012" 17
"14032" ".00123054" 4 12 12 ".0012" 17
"14033" ".00123054" 8 13 13 ".0012" 17
"14034" ".00123054" 40 14 14 ".0012" 17
"14035" ".00123054" 0 15 15 ".0012" 17
"14036" ".00123054" 24 16 16 ".0012" 17
"14139" ".00123061" 40 0 0 ".0012" 17
"14140" ".00123061" 14 1 1 ".0012" 17
"14141" ".00123061" 5 2 2 ".0012" 17
"14142" ".00123061" 40 3 3 ".0012" 17
"14143" ".00123061" 10 4 4 ".0012" 17
"14144" ".00123061" 10 5 5 ".0012" 17
"14145" ".00123061" 0 6 6 ".0012" 17
"14146" ".00123061" 6 7 7 ".0012" 17
"14147" ".00123061" 4 8 8 ".0012" 17
"14148" ".00123061" 18 9 9 ".0012" 17
"14149" ".00123061" 4 10 10 ".0012" 17
"14150" ".00123061" 40 11 11 ".0012" 17
"14151" ".00123061" 1 12 12 ".0012" 17
"14152" ".00123061" 16 13 13 ".0012" 17
"14153" ".00123061" 9 14 14 ".0012" 17
"14154" ".00123061" 40 15 15 ".0012" 17
"14155" ".00123061" 0 16 16 ".0012" 17
"14632" ".00123090" 40 0 0 ".0012" 17
"14633" ".00123090" 2 1 1 ".0012" 17
"14634" ".00123090" 4 2 2 ".0012" 17
"14635" ".00123090" 8 3 3 ".0012" 17
"14636" ".00123090" 4 4 4 ".0012" 17
"14637" ".00123090" 2 5 5 ".0012" 17
"14638" ".00123090" 2 6 6 ".0012" 17
"14639" ".00123090" 10 7 7 ".0012" 17
"14640" ".00123090" 1 8 8 ".0012" 17
"14641" ".00123090" 27 9 9 ".0012" 17
"14642" ".00123090" 0 10 10 ".0012" 17
"14643" ".00123090" 3 11 11 ".0012" 17
"14644" ".00123090" 8 12 12 ".0012" 17
"14645" ".00123090" 2 13 13 ".0012" 17
"14646" ".00123090" 40 14 14 ".0012" 17
"14647" ".00123090" 16 15 15 ".0012" 17
"14648" ".00123090" 40 16 16 ".0012" 17
"14717" ".00123095" 40 0 0 ".0012" 17
"14718" ".00123095" 19 1 1 ".0012" 17
"14719" ".00123095" 40 2 2 ".0012" 17
"14720" ".00123095" 7 3 3 ".0012" 17
"14721" ".00123095" 17 4 4 ".0012" 17
"14722" ".00123095" 5 5 5 ".0012" 17
"14723" ".00123095" 26 6 6 ".0012" 17
"14724" ".00123095" 11 7 7 ".0012" 17
"14725" ".00123095" 15 8 8 ".0012" 17
"14726" ".00123095" 31 9 9 ".0012" 17
"14727" ".00123095" 29 10 10 ".0012" 17
"14728" ".00123095" 0 11 11 ".0012" 17
"14729" ".00123095" 29 12 12 ".0012" 17
"14730" ".00123095" 7 13 13 ".0012" 17
"14731" ".00123095" 20 14 14 ".0012" 17
"14732" ".00123095" 40 15 15 ".0012" 17
"14733" ".00123095" 2 16 16 ".0012" 17
"14768" ".00123098" 35 0 0 ".0012" 17
"14769" ".00123098" 36 1 1 ".0012" 17
"14770" ".00123098" 19 2 2 ".0012" 17
"14771" ".00123098" 2 3 3 ".0012" 17
"14772" ".00123098" 4 4 4 ".0012" 17
"14773" ".00123098" 7 5 5 ".0012" 17
"14774" ".00123098" 2 6 6 ".0012" 17
"14775" ".00123098" 5 7 7 ".0012" 17
"14776" ".00123098" 6 8 8 ".0012" 17
"14777" ".00123098" 40 9 9 ".0012" 17
"14778" ".00123098" 10 10 10 ".0012" 17
"14779" ".00123098" 2 11 11 ".0012" 17
"14780" ".00123098" 0 12 12 ".0012" 17
"14781" ".00123098" 40 13 13 ".0012" 17
"14782" ".00123098" 24 14 14 ".0012" 17
"14783" ".00123098" 40 15 15 ".0012" 17
"14784" ".00123098" 12 16 16 ".0012" 17
"15202" ".00123123" 14 0 0 ".0012" 18
"15203" ".00123123" 11 1 1 ".0012" 18
"15204" ".00123123" 15 2 2 ".0012" 18
"15205" ".00123123" 10 3 3 ".0012" 18
"15206" ".00123123" 3 4 4 ".0012" 18
"15207" ".00123123" 40 5 5 ".0012" 18
"15208" ".00123123" 2 6 6 ".0012" 18
"15209" ".00123123" 9 7 7 ".0012" 18
"15210" ".00123123" 40 8 8 ".0012" 18
"15211" ".00123123" 10 9 9 ".0012" 18
"15212" ".00123123" 4 10 10 ".0012" 18
"15213" ".00123123" 17 11 11 ".0012" 18
"15214" ".00123123" 40 12 12 ".0012" 18
"15215" ".00123123" 4 13 13 ".0012" 18
"15216" ".00123123" 0 14 14 ".0012" 18
"15217" ".00123123" 1 15 15 ".0012" 18
"15218" ".00123123" 8 16 16 ".0012" 18
"15219" ".00123123" 4 17 17 ".0012" 18
"15490" ".00123139" 1 0 0 ".0012" 18
"15491" ".00123139" 34 1 1 ".0012" 18
"15492" ".00123139" 9 2 2 ".0012" 18
"15493" ".00123139" 5 3 3 ".0012" 18
"15494" ".00123139" 1 4 4 ".0012" 18
"15495" ".00123139" 0 5 5 ".0012" 18
"15496" ".00123139" 0 6 6 ".0012" 18
"15497" ".00123139" 14 7 7 ".0012" 18
"15498" ".00123139" 19 8 8 ".0012" 18
"15499" ".00123139" 22 9 9 ".0012" 18
"15500" ".00123139" 27 10 10 ".0012" 18
"15501" ".00123139" 40 11 11 ".0012" 18
"15502" ".00123139" 14 12 12 ".0012" 18
"15503" ".00123139" 4 13 13 ".0012" 18
"15504" ".00123139" 0 14 14 ".0012" 18
"15505" ".00123139" 0 15 15 ".0012" 18
"15506" ".00123139" 7 16 16 ".0012" 18
"15507" ".00123139" 40 17 17 ".0012" 18
"15652" ".00123148" 3 0 0 ".0012" 18
"15653" ".00123148" 40 1 1 ".0012" 18
"15654" ".00123148" 40 2 2 ".0012" 18
"15655" ".00123148" 40 3 3 ".0012" 18
"15656" ".00123148" 5 4 4 ".0012" 18
"15657" ".00123148" 15 5 5 ".0012" 18
"15658" ".00123148" 5 6 6 ".0012" 18
"15659" ".00123148" 40 7 7 ".0012" 18
"15660" ".00123148" 3 8 8 ".0012" 18
"15661" ".00123148" 0 9 9 ".0012" 18
"15662" ".00123148" 40 10 10 ".0012" 18
"15663" ".00123148" 24 11 11 ".0012" 18
"15664" ".00123148" 23 12 12 ".0012" 18
"15665" ".00123148" 0 13 13 ".0012" 18
"15666" ".00123148" 1 14 14 ".0012" 18
"15667" ".00123148" 1 15 15 ".0012" 18
"15668" ".00123148" 5 16 16 ".0012" 18
"15669" ".00123148" 5 17 17 ".0012" 18
"15670" ".00123149" 13 0 0 ".0012" 18
"15671" ".00123149" 2 1 1 ".0012" 18
"15672" ".00123149" 7 2 2 ".0012" 18
"15673" ".00123149" 3 3 3 ".0012" 18
"15674" ".00123149" 40 4 4 ".0012" 18
"15675" ".00123149" 0 5 5 ".0012" 18
"15676" ".00123149" 40 6 6 ".0012" 18
"15677" ".00123149" 1 7 7 ".0012" 18
"15678" ".00123149" 0 8 8 ".0012" 18
"15679" ".00123149" 21 9 9 ".0012" 18
"15680" ".00123149" 40 10 10 ".0012" 18
"15681" ".00123149" 12 11 11 ".0012" 18
"15682" ".00123149" 8 12 12 ".0012" 18
"15683" ".00123149" 7 13 13 ".0012" 18
"15684" ".00123149" 28 14 14 ".0012" 18
"15685" ".00123149" 40 15 15 ".0012" 18
"15686" ".00123149" 17 16 16 ".0012" 18
"15687" ".00123149" 2 17 17 ".0012" 18
"15706" ".00123151" 2 0 0 ".0012" 18
"15707" ".00123151" 0 1 1 ".0012" 18
"15708" ".00123151" 1 2 2 ".0012" 18
"15709" ".00123151" 35 3 3 ".0012" 18
"15710" ".00123151" 17 4 4 ".0012" 18
"15711" ".00123151" 9 5 5 ".0012" 18
"15712" ".00123151" 19 6 6 ".0012" 18
"15713" ".00123151" 0 7 7 ".0012" 18
"15714" ".00123151" 6 8 8 ".0012" 18
"15715" ".00123151" 32 9 9 ".0012" 18
"15716" ".00123151" 20 10 10 ".0012" 18
"15717" ".00123151" 0 11 11 ".0012" 18
"15718" ".00123151" 20 12 12 ".0012" 18
"15719" ".00123151" 17 13 13 ".0012" 18
"15720" ".00123151" 7 14 14 ".0012" 18
"15721" ".00123151" 19 15 15 ".0012" 18
"15722" ".00123151" 9 16 16 ".0012" 18
"15723" ".00123151" 3 17 17 ".0012" 18
"15814" ".00123157" 40 0 0 ".0012" 18
"15815" ".00123157" 12 1 1 ".0012" 18
"15816" ".00123157" 1 2 2 ".0012" 18
"15817" ".00123157" 10 3 3 ".0012" 18
"15818" ".00123157" 11 4 4 ".0012" 18
"15819" ".00123157" 10 5 5 ".0012" 18
"15820" ".00123157" 1 6 6 ".0012" 18
"15821" ".00123157" 6 7 7 ".0012" 18
"15822" ".00123157" 1 8 8 ".0012" 18
"15823" ".00123157" 40 9 9 ".0012" 18
"15824" ".00123157" 7 10 10 ".0012" 18
"15825" ".00123157" 8 11 11 ".0012" 18
"15826" ".00123157" 0 12 12 ".0012" 18
"15827" ".00123157" 40 13 13 ".0012" 18
"15828" ".00123157" 6 14 14 ".0012" 18
"15829" ".00123157" 4 15 15 ".0012" 18
"15830" ".00123157" 32 16 16 ".0012" 18
"15831" ".00123157" 2 17 17 ".0012" 18
"15868" ".00123160" 40 0 0 ".0012" 18
"15869" ".00123160" 3 1 1 ".0012" 18
"15870" ".00123160" 6 2 2 ".0012" 18
"15871" ".00123160" 5 3 3 ".0012" 18
"15872" ".00123160" 3 4 4 ".0012" 18
"15873" ".00123160" 40 5 5 ".0012" 18
"15874" ".00123160" 40 6 6 ".0012" 18
"15875" ".00123160" 1 7 7 ".0012" 18
"15876" ".00123160" 8 8 8 ".0012" 18
"15877" ".00123160" 0 9 9 ".0012" 18
"15878" ".00123160" 2 10 10 ".0012" 18
"15879" ".00123160" 21 11 11 ".0012" 18
"15880" ".00123160" 40 12 12 ".0012" 18
"15881" ".00123160" 22 13 13 ".0012" 18
"15882" ".00123160" 13 14 14 ".0012" 18
"15883" ".00123160" 3 15 15 ".0012" 18
"15884" ".00123160" 6 16 16 ".0012" 18
"15885" ".00123160" 8 17 17 ".0012" 18
"15904" ".00123162" 18 0 0 ".0012" 18
"15905" ".00123162" 40 1 1 ".0012" 18
"15906" ".00123162" 1 2 2 ".0012" 18
"15907" ".00123162" 40 3 3 ".0012" 18
"15908" ".00123162" 14 4 4 ".0012" 18
"15909" ".00123162" 21 5 5 ".0012" 18
"15910" ".00123162" 30 6 6 ".0012" 18
"15911" ".00123162" 1 7 7 ".0012" 18
"15912" ".00123162" 40 8 8 ".0012" 18
"15913" ".00123162" 10 9 9 ".0012" 18
"15914" ".00123162" 7 10 10 ".0012" 18
"15915" ".00123162" 40 11 11 ".0012" 18
"15916" ".00123162" 28 12 12 ".0012" 18
"15917" ".00123162" 2 13 13 ".0012" 18
"15918" ".00123162" 5 14 14 ".0012" 18
"15919" ".00123162" 9 15 15 ".0012" 18
"15920" ".00123162" 2 16 16 ".0012" 18
"15921" ".00123162" 40 17 17 ".0012" 18
"15940" ".00123164" 8 0 0 ".0012" 18
"15941" ".00123164" 2 1 1 ".0012" 18
"15942" ".00123164" 20 2 2 ".0012" 18
"15943" ".00123164" 1 3 3 ".0012" 18
"15944" ".00123164" 5 4 4 ".0012" 18
"15945" ".00123164" 40 5 5 ".0012" 18
"15946" ".00123164" 33 6 6 ".0012" 18
"15947" ".00123164" 2 7 7 ".0012" 18
"15948" ".00123164" 37 8 8 ".0012" 18
"15949" ".00123164" 15 9 9 ".0012" 18
"15950" ".00123164" 0 10 10 ".0012" 18
"15951" ".00123164" 40 11 11 ".0012" 18
"15952" ".00123164" 40 12 12 ".0012" 18
"15953" ".00123164" 3 13 13 ".0012" 18
"15954" ".00123164" 4 14 14 ".0012" 18
"15955" ".00123164" 3 15 15 ".0012" 18
"15956" ".00123164" 2 16 16 ".0012" 18
"15957" ".00123164" 1 17 17 ".0012" 18
"16156" ".00123176" 40 0 0 ".0012" 18
"16157" ".00123176" 7 1 1 ".0012" 18
"16158" ".00123176" 40 2 2 ".0012" 18
"16159" ".00123176" 7 3 3 ".0012" 18
"16160" ".00123176" 9 4 4 ".0012" 18
"16161" ".00123176" 1 5 5 ".0012" 18
"16162" ".00123176" 22 6 6 ".0012" 18
"16163" ".00123176" 6 7 7 ".0012" 18
"16164" ".00123176" 6 8 8 ".0012" 18
"16165" ".00123176" 3 9 9 ".0012" 18
"16166" ".00123176" 0 10 10 ".0012" 18
"16167" ".00123176" 4 11 11 ".0012" 18
"16168" ".00123176" 12 12 12 ".0012" 18
"16169" ".00123176" 4 13 13 ".0012" 18
"16170" ".00123176" 1 14 14 ".0012" 18
"16171" ".00123176" 1 15 15 ".0012" 18
"16172" ".00123176" 40 16 16 ".0012" 18
"16173" ".00123176" 11 17 17 ".0012" 18
"16192" ".00123178" 31 0 0 ".0012" 19
"16193" ".00123178" 9 1 1 ".0012" 19
"16194" ".00123178" 2 2 2 ".0012" 19
"16195" ".00123178" 0 3 3 ".0012" 19
"16196" ".00123178" 3 4 4 ".0012" 19
"16197" ".00123178" 14 5 5 ".0012" 19
"16198" ".00123178" 1 6 6 ".0012" 19
"16199" ".00123178" 26 7 7 ".0012" 19
"16200" ".00123178" 39 8 8 ".0012" 19
"16201" ".00123178" 5 9 9 ".0012" 19
"16202" ".00123178" 7 10 10 ".0012" 19
"16203" ".00123178" 0 11 11 ".0012" 19
"16204" ".00123178" 40 12 12 ".0012" 19
"16205" ".00123178" 1 13 13 ".0012" 19
"16206" ".00123178" 1 14 14 ".0012" 19
"16207" ".00123178" 0 15 15 ".0012" 19
"16208" ".00123178" 1 16 16 ".0012" 19
"16209" ".00123178" 2 17 17 ".0012" 19
"16210" ".00123178" 1 18 18 ".0012" 19
"16458" ".00123192" 17 0 0 ".0012" 19
"16459" ".00123192" 40 1 1 ".0012" 19
"16460" ".00123192" 40 2 2 ".0012" 19
"16461" ".00123192" 11 3 3 ".0012" 19
"16462" ".00123192" 2 4 4 ".0012" 19
"16463" ".00123192" 40 5 5 ".0012" 19
"16464" ".00123192" 11 6 6 ".0012" 19
"16465" ".00123192" 27 7 7 ".0012" 19
"16466" ".00123192" 16 8 8 ".0012" 19
"16467" ".00123192" 40 9 9 ".0012" 19
