"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"14684" ".0034627" 6 11 11 ".003" 17
"14685" ".0034627" 2 12 12 ".003" 17
"14686" ".0034627" 4 13 13 ".003" 17
"14687" ".0034627" 4 14 14 ".003" 17
"14688" ".0034627" 1 15 15 ".003" 17
"14689" ".0034627" 1 16 16 ".003" 17
"15336" ".0034666" 4 0 0 ".003" 17
"15337" ".0034666" 0 1 1 ".003" 17
"15338" ".0034666" 0 2 2 ".003" 17
"15339" ".0034666" 3 3 3 ".003" 17
"153401" ".0034666" 4 4 4 ".003" 17
"153411" ".0034666" 8 5 5 ".003" 17
"153421" ".0034666" 1 6 6 ".003" 17
"153431" ".0034666" 4 7 7 ".003" 17
"153441" ".0034666" 4 8 8 ".003" 17
"153451" ".0034666" 5 9 9 ".003" 17
"153461" ".0034666" 2 10 10 ".003" 17
"153471" ".0034666" 8 11 11 ".003" 17
"153481" ".0034666" 2 12 12 ".003" 17
"153491" ".0034666" 2 13 13 ".003" 17
"153501" ".0034666" 6 14 14 ".003" 17
"153511" ".0034666" 8 15 15 ".003" 17
"153521" ".0034666" 5 16 16 ".003" 17
"154041" ".0034670" 19 0 0 ".003" 17
"154051" ".0034670" 2 1 1 ".003" 17
"15406" ".0034670" 1 2 2 ".003" 17
"15407" ".0034670" 0 3 3 ".003" 17
"15408" ".0034670" 4 4 4 ".003" 17
"15409" ".0034670" 2 5 5 ".003" 17
"15410" ".0034670" 7 6 6 ".003" 17
"15411" ".0034670" 20 7 7 ".003" 17
"15412" ".0034670" 4 8 8 ".003" 17
"15413" ".0034670" 7 9 9 ".003" 17
"15414" ".0034670" 14 10 10 ".003" 17
"15415" ".0034670" 0 11 11 ".003" 17
"15416" ".0034670" 2 12 12 ".003" 17
"15417" ".0034670" 2 13 13 ".003" 17
"15418" ".0034670" 15 14 14 ".003" 17
"15419" ".0034670" 2 15 15 ".003" 17
"15420" ".0034670" 11 16 16 ".003" 17
"15438" ".0034672" 9 0 0 ".003" 17
"15439" ".0034672" 10 1 1 ".003" 17
"15440" ".0034672" 12 2 2 ".003" 17
"15441" ".0034672" 6 3 3 ".003" 17
"15442" ".0034672" 0 4 4 ".003" 17
"15443" ".0034672" 3 5 5 ".003" 17
"15444" ".0034672" 8 6 6 ".003" 17
"15445" ".0034672" 39 7 7 ".003" 17
"15446" ".0034672" 1 8 8 ".003" 17
"15447" ".0034672" 7 9 9 ".003" 17
"15448" ".0034672" 5 10 10 ".003" 17
"15449" ".0034672" 2 11 11 ".003" 17
"15450" ".0034672" 2 12 12 ".003" 17
"15451" ".0034672" 5 13 13 ".003" 17
"15452" ".0034672" 2 14 14 ".003" 17
"15453" ".0034672" 3 15 15 ".003" 17
"15454" ".0034672" 9 16 16 ".003" 17
"15954" ".0034701" 4 0 0 ".003" 18
"15955" ".0034701" 0 1 1 ".003" 18
"15956" ".0034701" 1 2 2 ".003" 18
"15957" ".0034701" 5 3 3 ".003" 18
"15958" ".0034701" 4 4 4 ".003" 18
"15959" ".0034701" 5 5 5 ".003" 18
"15960" ".0034701" 2 6 6 ".003" 18
"15961" ".0034701" 0 7 7 ".003" 18
"15962" ".0034701" 2 8 8 ".003" 18
"15963" ".0034701" 4 9 9 ".003" 18
"15964" ".0034701" 7 10 10 ".003" 18
"15965" ".0034701" 0 11 11 ".003" 18
"15966" ".0034701" 2 12 12 ".003" 18
"15967" ".0034701" 7 13 13 ".003" 18
"15968" ".0034701" 5 14 14 ".003" 18
"15969" ".0034701" 4 15 15 ".003" 18
"15970" ".0034701" 18 16 16 ".003" 18
"15971" ".0034701" 0 17 17 ".003" 18
"16044" ".0034706" 0 0 0 ".003" 18
"16045" ".0034706" 7 1 1 ".003" 18
"16046" ".0034706" 3 2 2 ".003" 18
"16047" ".0034706" 5 3 3 ".003" 18
"160481" ".0034706" 0 4 4 ".003" 18
"160491" ".0034706" 1 5 5 ".003" 18
"160501" ".0034706" 2 6 6 ".003" 18
"160511" ".0034706" 1 7 7 ".003" 18
"160521" ".0034706" 2 8 8 ".003" 18
"160531" ".0034706" 32 9 9 ".003" 18
"160541" ".0034706" 0 10 10 ".003" 18
"160551" ".0034706" 14 11 11 ".003" 18
"160561" ".0034706" 23 12 12 ".003" 18
"160571" ".0034706" 25 13 13 ".003" 18
"160581" ".0034706" 1 14 14 ".003" 18
"160591" ".0034706" 4 15 15 ".003" 18
"160601" ".0034706" 2 16 16 ".003" 18
"160611" ".0034706" 6 17 17 ".003" 18
"160621" ".0034707" 3 0 0 ".003" 18
"160632" ".0034707" 3 1 1 ".003" 18
"160642" ".0034707" 7 2 2 ".003" 18
"160652" ".0034707" 1 3 3 ".003" 18
"160662" ".0034707" 0 4 4 ".003" 18
"160671" ".0034707" 1 5 5 ".003" 18
"160681" ".0034707" 1 6 6 ".003" 18
"160691" ".0034707" 10 7 7 ".003" 18
"160701" ".0034707" 4 8 8 ".003" 18
"160711" ".0034707" 13 9 9 ".003" 18
"160721" ".0034707" 2 10 10 ".003" 18
"160731" ".0034707" 8 11 11 ".003" 18
"160741" ".0034707" 3 12 12 ".003" 18
"160751" ".0034707" 0 13 13 ".003" 18
"160761" ".0034707" 2 14 14 ".003" 18
"160771" ".0034707" 2 15 15 ".003" 18
"160781" ".0034707" 6 16 16 ".003" 18
"160791" ".0034707" 4 17 17 ".003" 18
"16152" ".0034712" 14 0 0 ".003" 18
"16153" ".0034712" 6 1 1 ".003" 18
"16154" ".0034712" 0 2 2 ".003" 18
"16155" ".0034712" 5 3 3 ".003" 18
"16156" ".0034712" 2 4 4 ".003" 18
"16157" ".0034712" 4 5 5 ".003" 18
"16158" ".0034712" 2 6 6 ".003" 18
"16159" ".0034712" 5 7 7 ".003" 18
"16160" ".0034712" 3 8 8 ".003" 18
"16161" ".0034712" 8 9 9 ".003" 18
"161621" ".0034712" 1 10 10 ".003" 18
"161631" ".0034712" 1 11 11 ".003" 18
"161641" ".0034712" 0 12 12 ".003" 18
"161651" ".0034712" 2 13 13 ".003" 18
"161661" ".0034712" 5 14 14 ".003" 18
"161671" ".0034712" 9 15 15 ".003" 18
"161681" ".0034712" 1 16 16 ".003" 18
"161691" ".0034712" 5 17 17 ".003" 18
"16350" ".0034723" 2 0 0 ".003" 18
"16351" ".0034723" 0 1 1 ".003" 18
"16352" ".0034723" 5 2 2 ".003" 18
"16353" ".0034723" 2 3 3 ".003" 18
"16354" ".0034723" 3 4 4 ".003" 18
"16355" ".0034723" 6 5 5 ".003" 18
"16356" ".0034723" 10 6 6 ".003" 18
"16357" ".0034723" 6 7 7 ".003" 18
"16358" ".0034723" 1 8 8 ".003" 18
"16359" ".0034723" 10 9 9 ".003" 18
"16360" ".0034723" 3 10 10 ".003" 18
"16361" ".0034723" 0 11 11 ".003" 18
"16362" ".0034723" 2 12 12 ".003" 18
"16363" ".0034723" 0 13 13 ".003" 18
"16364" ".0034723" 0 14 14 ".003" 18
"16365" ".0034723" 0 15 15 ".003" 18
"16366" ".0034723" 1 16 16 ".003" 18
"16367" ".0034723" 9 17 17 ".003" 18
"16591" ".0034736" 5 0 0 ".003" 19
"16592" ".0034736" 1 1 1 ".003" 19
"16593" ".0034736" 2 2 2 ".003" 19
"16594" ".0034736" 3 3 3 ".003" 19
"16595" ".0034736" 0 4 4 ".003" 19
"16596" ".0034736" 5 5 5 ".003" 19
"16597" ".0034736" 3 6 6 ".003" 19
"16598" ".0034736" 0 7 7 ".003" 19
"16599" ".0034736" 4 8 8 ".003" 19
"16600" ".0034736" 1 9 9 ".003" 19
"16601" ".0034736" 1 10 10 ".003" 19
"16602" ".0034736" 14 11 11 ".003" 19
"16603" ".0034736" 3 12 12 ".003" 19
"16604" ".0034736" 5 13 13 ".003" 19
"16605" ".0034736" 14 14 14 ".003" 19
"16606" ".0034736" 1 15 15 ".003" 19
"16607" ".0034736" 0 16 16 ".003" 19
"16608" ".0034736" 13 17 17 ".003" 19
"16609" ".0034736" 13 18 18 ".003" 19
"16629" ".0034738" 0 0 0 ".003" 19
"16630" ".0034738" 8 1 1 ".003" 19
"16631" ".0034738" 1 2 2 ".003" 19
"16632" ".0034738" 0 3 3 ".003" 19
"16633" ".0034738" 11 4 4 ".003" 19
"16634" ".0034738" 12 5 5 ".003" 19
"16635" ".0034738" 1 6 6 ".003" 19
"16636" ".0034738" 1 7 7 ".003" 19
"16637" ".0034738" 2 8 8 ".003" 19
"16638" ".0034738" 4 9 9 ".003" 19
"16639" ".0034738" 1 10 10 ".003" 19
"16640" ".0034738" 0 11 11 ".003" 19
"16641" ".0034738" 4 12 12 ".003" 19
"16642" ".0034738" 40 13 13 ".003" 19
"16643" ".0034738" 8 14 14 ".003" 19
"16644" ".0034738" 1 15 15 ".003" 19
"16645" ".0034738" 6 16 16 ".003" 19
"16646" ".0034738" 1 17 17 ".003" 19
"16647" ".0034738" 3 18 18 ".003" 19
"16914" ".0034753" 4 0 0 ".003" 19
"16915" ".0034753" 5 1 1 ".003" 19
"16916" ".0034753" 11 2 2 ".003" 19
"16917" ".0034753" 11 3 3 ".003" 19
"16918" ".0034753" 0 4 4 ".003" 19
"16919" ".0034753" 1 5 5 ".003" 19
"16920" ".0034753" 33 6 6 ".003" 19
"16921" ".0034753" 8 7 7 ".003" 19
"16922" ".0034753" 11 8 8 ".003" 19
"16923" ".0034753" 2 9 9 ".003" 19
"16924" ".0034753" 6 10 10 ".003" 19
"16925" ".0034753" 15 11 11 ".003" 19
"16926" ".0034753" 25 12 12 ".003" 19
"16927" ".0034753" 6 13 13 ".003" 19
"16928" ".0034753" 2 14 14 ".003" 19
"16929" ".0034753" 3 15 15 ".003" 19
"16930" ".0034753" 5 16 16 ".003" 19
"16931" ".0034753" 3 17 17 ".003" 19
"16932" ".0034753" 14 18 18 ".003" 19
"17841" ".0034800" 13 0 0 ".003" 20
"17842" ".0034800" 16 1 1 ".003" 20
"17843" ".0034800" 0 2 2 ".003" 20
"17844" ".0034800" 10 3 3 ".003" 20
"17845" ".0034800" 2 4 4 ".003" 20
"17846" ".0034800" 3 5 5 ".003" 20
"17847" ".0034800" 3 6 6 ".003" 20
"17848" ".0034800" 0 7 7 ".003" 20
"17849" ".0034800" 0 8 8 ".003" 20
"17850" ".0034800" 3 9 9 ".003" 20
"17851" ".0034800" 0 10 10 ".003" 20
"17852" ".0034800" 4 11 11 ".003" 20
"17853" ".0034800" 1 12 12 ".003" 20
"17854" ".0034800" 15 13 13 ".003" 20
"17855" ".0034800" 7 14 14 ".003" 20
"17856" ".0034800" 0 15 15 ".003" 20
"17857" ".0034800" 5 16 16 ".003" 20
"17858" ".0034800" 14 17 17 ".003" 20
"17859" ".0034800" 0 18 18 ".003" 20
"17860" ".0034800" 6 19 19 ".003" 20
"17982" ".0034807" 6 0 0 ".003" 21
"17983" ".0034807" 5 1 1 ".003" 21
"17984" ".0034807" 6 2 2 ".003" 21
"17985" ".0034807" 2 3 3 ".003" 21
"17986" ".0034807" 8 4 4 ".003" 21
"17987" ".0034807" 1 5 5 ".003" 21
"17988" ".0034807" 0 6 6 ".003" 21
"17989" ".0034807" 10 7 7 ".003" 21
"17990" ".0034807" 6 8 8 ".003" 21
"17991" ".0034807" 5 9 9 ".003" 21
"17992" ".0034807" 14 10 10 ".003" 21
"17993" ".0034807" 1 11 11 ".003" 21
"17994" ".0034807" 11 12 12 ".003" 21
"17995" ".0034807" 4 13 13 ".003" 21
"17996" ".0034807" 1 14 14 ".003" 21
"17997" ".0034807" 2 15 15 ".003" 21
"17998" ".0034807" 5 16 16 ".003" 21
"17999" ".0034807" 0 17 17 ".003" 21
"18000" ".0034807" 2 18 18 ".003" 21
"18001" ".0034807" 4 19 19 ".003" 21
"18002" ".0034807" 3 20 20 ".003" 21
"18192" ".0034817" 5 0 0 ".003" 21
"18193" ".0034817" 12 1 1 ".003" 21
"18194" ".0034817" 1 2 2 ".003" 21
"18195" ".0034817" 13 3 3 ".003" 21
"18196" ".0034817" 11 4 4 ".003" 21
"18197" ".0034817" 7 5 5 ".003" 21
"18198" ".0034817" 16 6 6 ".003" 21
"18199" ".0034817" 1 7 7 ".003" 21
"18200" ".0034817" 6 8 8 ".003" 21
"18201" ".0034817" 11 9 9 ".003" 21
"18202" ".0034817" 2 10 10 ".003" 21
"18203" ".0034817" 1 11 11 ".003" 21
"18204" ".0034817" 0 12 12 ".003" 21
"18205" ".0034817" 5 13 13 ".003" 21
"18206" ".0034817" 4 14 14 ".003" 21
"18207" ".0034817" 6 15 15 ".003" 21
"18208" ".0034817" 6 16 16 ".003" 21
"18209" ".0034817" 1 17 17 ".003" 21
"18210" ".0034817" 0 18 18 ".003" 21
"182111" ".0034817" 13 19 19 ".003" 21
"18212" ".0034817" 17 20 20 ".003" 21
"18213" ".0034818" 5 0 0 ".003" 21
"18214" ".0034818" 9 1 1 ".003" 21
"18215" ".0034818" 16 2 2 ".003" 21
"18216" ".0034818" 17 3 3 ".003" 21
"18217" ".0034818" 23 4 4 ".003" 21
"18218" ".0034818" 2 5 5 ".003" 21
"18219" ".0034818" 3 6 6 ".003" 21
"18220" ".0034818" 1 7 7 ".003" 21
"182211" ".0034818" 10 8 8 ".003" 21
"18222" ".0034818" 10 9 9 ".003" 21
"18223" ".0034818" 2 10 10 ".003" 21
"18224" ".0034818" 0 11 11 ".003" 21
"18225" ".0034818" 9 12 12 ".003" 21
"18226" ".0034818" 0 13 13 ".003" 21
"18227" ".0034818" 8 14 14 ".003" 21
"18228" ".0034818" 1 15 15 ".003" 21
"18229" ".0034818" 11 16 16 ".003" 21
"18230" ".0034818" 0 17 17 ".003" 21
"182311" ".0034818" 9 18 18 ".003" 21
"18232" ".0034818" 16 19 19 ".003" 21
"18233" ".0034818" 8 20 20 ".003" 21
"18531" ".0034833" 3 0 0 ".003" 22
"18532" ".0034833" 1 1 1 ".003" 22
"18533" ".0034833" 1 2 2 ".003" 22
"18534" ".0034833" 23 3 3 ".003" 22
"18535" ".0034833" 3 4 4 ".003" 22
"18536" ".0034833" 6 5 5 ".003" 22
"18537" ".0034833" 0 6 6 ".003" 22
"18538" ".0034833" 3 7 7 ".003" 22
"18539" ".0034833" 3 8 8 ".003" 22
"18540" ".0034833" 0 9 9 ".003" 22
"18541" ".0034833" 0 10 10 ".003" 22
"18542" ".0034833" 8 11 11 ".003" 22
"18543" ".0034833" 6 12 12 ".003" 22
"18544" ".0034833" 6 13 13 ".003" 22
"18545" ".0034833" 1 14 14 ".003" 22
"18546" ".0034833" 9 15 15 ".003" 22
"18547" ".0034833" 2 16 16 ".003" 22
"18548" ".0034833" 4 17 17 ".003" 22
"18549" ".0034833" 1 18 18 ".003" 22
"18550" ".0034833" 2 19 19 ".003" 22
"18551" ".0034833" 6 20 20 ".003" 22
"18552" ".0034833" 9 21 21 ".003" 22
"18575" ".0034835" 2 0 0 ".003" 22
"18576" ".0034835" 2 1 1 ".003" 22
"18577" ".0034835" 0 2 2 ".003" 22
"18578" ".0034835" 5 3 3 ".003" 22
"18579" ".0034835" 4 4 4 ".003" 22
"18580" ".0034835" 2 5 5 ".003" 22
"18581" ".0034835" 1 6 6 ".003" 22
"18582" ".0034835" 1 7 7 ".003" 22
"18583" ".0034835" 0 8 8 ".003" 22
"18584" ".0034835" 6 9 9 ".003" 22
"18585" ".0034835" 3 10 10 ".003" 22
"18586" ".0034835" 3 11 11 ".003" 22
"18587" ".0034835" 2 12 12 ".003" 22
"18588" ".0034835" 8 13 13 ".003" 22
"18589" ".0034835" 28 14 14 ".003" 22
"18590" ".0034835" 0 15 15 ".003" 22
"18591" ".0034835" 2 16 16 ".003" 22
"18592" ".0034835" 9 17 17 ".003" 22
"18593" ".0034835" 5 18 18 ".003" 22
"18594" ".0034835" 4 19 19 ".003" 22
"18595" ".0034835" 1 20 20 ".003" 22
"18596" ".0034835" 6 21 21 ".003" 22
"187071" ".0034841" 10 0 0 ".003" 22
"187081" ".0034841" 4 1 1 ".003" 22
"187092" ".0034841" 2 2 2 ".003" 22
"187102" ".0034841" 5 3 3 ".003" 22
"187112" ".0034841" 1 4 4 ".003" 22
"187122" ".0034841" 2 5 5 ".003" 22
"187132" ".0034841" 6 6 6 ".003" 22
"187142" ".0034841" 4 7 7 ".003" 22
"187152" ".0034841" 2 8 8 ".003" 22
"187162" ".0034841" 6 9 9 ".003" 22
"187171" ".0034841" 14 10 10 ".003" 22
"187181" ".0034841" 6 11 11 ".003" 22
"187191" ".0034841" 6 12 12 ".003" 22
"187201" ".0034841" 4 13 13 ".003" 22
"187211" ".0034841" 0 14 14 ".003" 22
"187221" ".0034841" 0 15 15 ".003" 22
"187231" ".0034841" 7 16 16 ".003" 22
"187241" ".0034841" 0 17 17 ".003" 22
"187251" ".0034841" 0 18 18 ".003" 22
"187261" ".0034841" 12 19 19 ".003" 22
"187271" ".0034841" 17 20 20 ".003" 22
"187281" ".0034841" 8 21 21 ".003" 22
"19081" ".0034858" 1 0 0 ".003" 22
"19082" ".0034858" 19 1 1 ".003" 22
"19083" ".0034858" 12 2 2 ".003" 22
"19084" ".0034858" 9 3 3 ".003" 22
"19085" ".0034858" 1 4 4 ".003" 22
"19086" ".0034858" 1 5 5 ".003" 22
"19087" ".0034858" 2 6 6 ".003" 22
"19088" ".0034858" 3 7 7 ".003" 22
"19089" ".0034858" 13 8 8 ".003" 22
"19090" ".0034858" 3 9 9 ".003" 22
"19091" ".0034858" 0 10 10 ".003" 22
"19092" ".0034858" 6 11 11 ".003" 22
"19093" ".0034858" 2 12 12 ".003" 22
"19094" ".0034858" 4 13 13 ".003" 22
"19095" ".0034858" 2 14 14 ".003" 22
"19096" ".0034858" 2 15 15 ".003" 22
"19097" ".0034858" 3 16 16 ".003" 22
"19098" ".0034858" 27 17 17 ".003" 22
"19099" ".0034858" 2 18 18 ".003" 22
"19100" ".0034858" 18 19 19 ".003" 22
"19101" ".0034858" 17 20 20 ".003" 22
"19102" ".0034858" 3 21 21 ".003" 22
"19445" ".0034874" 10 0 0 ".003" 23
"19446" ".0034874" 2 1 1 ".003" 23
"19447" ".0034874" 7 2 2 ".003" 23
"19448" ".0034874" 15 3 3 ".003" 23
"19449" ".0034874" 0 4 4 ".003" 23
"19450" ".0034874" 8 5 5 ".003" 23
"19451" ".0034874" 3 6 6 ".003" 23
"19452" ".0034874" 14 7 7 ".003" 23
"19453" ".0034874" 6 8 8 ".003" 23
"19454" ".0034874" 1 9 9 ".003" 23
"19455" ".0034874" 6 10 10 ".003" 23
"19456" ".0034874" 14 11 11 ".003" 23
"19457" ".0034874" 5 12 12 ".003" 23
"19458" ".0034874" 0 13 13 ".003" 23
"19459" ".0034874" 3 14 14 ".003" 23
"19460" ".0034874" 21 15 15 ".003" 23
"19461" ".0034874" 2 16 16 ".003" 23
"194621" ".0034874" 0 17 17 ".003" 23
"194631" ".0034874" 8 18 18 ".003" 23
"194641" ".0034874" 1 19 19 ".003" 23
"194651" ".0034874" 0 20 20 ".003" 23
"194661" ".0034874" 4 21 21 ".003" 23
"194671" ".0034874" 5 22 22 ".003" 23
"194681" ".0034875" 2 0 0 ".003" 23
"194691" ".0034875" 6 1 1 ".003" 23
"194701" ".0034875" 8 2 2 ".003" 23
"194711" ".0034875" 7 3 3 ".003" 23
"194721" ".0034875" 0 4 4 ".003" 23
"194731" ".0034875" 6 5 5 ".003" 23
"194741" ".0034875" 6 6 6 ".003" 23
"194751" ".0034875" 8 7 7 ".003" 23
"194761" ".0034875" 0 8 8 ".003" 23
"194771" ".0034875" 2 9 9 ".003" 23
"194781" ".0034875" 2 10 10 ".003" 23
"194791" ".0034875" 2 11 11 ".003" 23
"194801" ".0034875" 8 12 12 ".003" 23
"194811" ".0034875" 6 13 13 ".003" 23
"194821" ".0034875" 15 14 14 ".003" 23
"194831" ".0034875" 0 15 15 ".003" 23
"194841" ".0034875" 1 16 16 ".003" 23
"194851" ".0034875" 0 17 17 ".003" 23
"194861" ".0034875" 0 18 18 ".003" 23
"19487" ".0034875" 1 19 19 ".003" 23
"19488" ".0034875" 7 20 20 ".003" 23
"19489" ".0034875" 2 21 21 ".003" 23
"19490" ".0034875" 14 22 22 ".003" 23
"19916" ".0034894" 5 0 0 ".003" 24
"19917" ".0034894" 6 1 1 ".003" 24
"19918" ".0034894" 4 2 2 ".003" 24
"19919" ".0034894" 3 3 3 ".003" 24
"19920" ".0034894" 1 4 4 ".003" 24
"19921" ".0034894" 3 5 5 ".003" 24
"19922" ".0034894" 20 6 6 ".003" 24
"19923" ".0034894" 3 7 7 ".003" 24
"19924" ".0034894" 0 8 8 ".003" 24
"19925" ".0034894" 6 9 9 ".003" 24
"19926" ".0034894" 2 10 10 ".003" 24
"19927" ".0034894" 6 11 11 ".003" 24
"19928" ".0034894" 9 12 12 ".003" 24
"19929" ".0034894" 2 13 13 ".003" 24
"19930" ".0034894" 4 14 14 ".003" 24
"19931" ".0034894" 8 15 15 ".003" 24
"19932" ".0034894" 6 16 16 ".003" 24
"19933" ".0034894" 16 17 17 ".003" 24
"19934" ".0034894" 2 18 18 ".003" 24
"19935" ".0034894" 8 19 19 ".003" 24
"19936" ".0034894" 4 20 20 ".003" 24
"19937" ".0034894" 13 21 21 ".003" 24
"19938" ".0034894" 6 22 22 ".003" 24
"19939" ".0034894" 3 23 23 ".003" 24
"20286" ".0034909" 2 0 0 ".003" 26
"20287" ".0034909" 29 1 1 ".003" 26
"20288" ".0034909" 5 2 2 ".003" 26
"20289" ".0034909" 6 3 3 ".003" 26
"20290" ".0034909" 8 4 4 ".003" 26
"20291" ".0034909" 1 5 5 ".003" 26
"20292" ".0034909" 0 6 6 ".003" 26
"20293" ".0034909" 4 7 7 ".003" 26
"20294" ".0034909" 9 8 8 ".003" 26
"20295" ".0034909" 0 9 9 ".003" 26
"20296" ".0034909" 0 10 10 ".003" 26
"20297" ".0034909" 6 11 11 ".003" 26
"20298" ".0034909" 3 12 12 ".003" 26
"20299" ".0034909" 0 13 13 ".003" 26
"20300" ".0034909" 11 14 14 ".003" 26
"20301" ".0034909" 2 15 15 ".003" 26
"20302" ".0034909" 1 16 16 ".003" 26
"20303" ".0034909" 1 17 17 ".003" 26
"20304" ".0034909" 0 18 18 ".003" 26
"20305" ".0034909" 0 19 19 ".003" 26
"20306" ".0034909" 0 20 20 ".003" 26
"20307" ".0034909" 4 21 21 ".003" 26
"20308" ".0034909" 4 22 22 ".003" 26
"20309" ".0034909" 0 23 23 ".003" 26
"20310" ".0034909" 11 24 24 ".003" 26
"20311" ".0034909" 6 25 25 ".003" 26
"20468" ".0034916" 8 0 0 ".003" 26
"20469" ".0034916" 0 1 1 ".003" 26
"20470" ".0034916" 2 2 2 ".003" 26
"20471" ".0034916" 1 3 3 ".003" 26
"20472" ".0034916" 0 4 4 ".003" 26
"20473" ".0034916" 6 5 5 ".003" 26
"20474" ".0034916" 0 6 6 ".003" 26
"20475" ".0034916" 14 7 7 ".003" 26
"20476" ".0034916" 5 8 8 ".003" 26
"20477" ".0034916" 14 9 9 ".003" 26
"20478" ".0034916" 6 10 10 ".003" 26
"20479" ".0034916" 7 11 11 ".003" 26
"20480" ".0034916" 9 12 12 ".003" 26
"20481" ".0034916" 1 13 13 ".003" 26
"20482" ".0034916" 0 14 14 ".003" 26
"20483" ".0034916" 2 15 15 ".003" 26
"20484" ".0034916" 13 16 16 ".003" 26
"20485" ".0034916" 23 17 17 ".003" 26
"20486" ".0034916" 2 18 18 ".003" 26
"20487" ".0034916" 3 19 19 ".003" 26
"20488" ".0034916" 0 20 20 ".003" 26
"20489" ".0034916" 4 21 21 ".003" 26
"20490" ".0034916" 0 22 22 ".003" 26
"20491" ".0034916" 7 23 23 ".003" 26
"20492" ".0034916" 12 24 24 ".003" 26
"20493" ".0034916" 1 25 25 ".003" 26
"20650" ".0034923" 5 0 0 ".003" 26
"20651" ".0034923" 6 1 1 ".003" 26
"20652" ".0034923" 17 2 2 ".003" 26
"20653" ".0034923" 6 3 3 ".003" 26
"20654" ".0034923" 3 4 4 ".003" 26
"20655" ".0034923" 30 5 5 ".003" 26
"20656" ".0034923" 17 6 6 ".003" 26
"20657" ".0034923" 0 7 7 ".003" 26
"20658" ".0034923" 1 8 8 ".003" 26
"20659" ".0034923" 2 9 9 ".003" 26
"20660" ".0034923" 5 10 10 ".003" 26
"20661" ".0034923" 1 11 11 ".003" 26
"20662" ".0034923" 9 12 12 ".003" 26
"20663" ".0034923" 2 13 13 ".003" 26
"20664" ".0034923" 1 14 14 ".003" 26
"206651" ".0034923" 5 15 15 ".003" 26
"206661" ".0034923" 1 16 16 ".003" 26
"206671" ".0034923" 1 17 17 ".003" 26
"206681" ".0034923" 8 18 18 ".003" 26
"206691" ".0034923" 5 19 19 ".003" 26
"206701" ".0034923" 1 20 20 ".003" 26
"206711" ".0034923" 14 21 21 ".003" 26
"206721" ".0034923" 11 22 22 ".003" 26
"206731" ".0034923" 3 23 23 ".003" 26
"206741" ".0034923" 2 24 24 ".003" 26
"206751" ".0034923" 0 25 25 ".003" 26
"20888" ".0034932" 11 0 0 ".003" 27
"20889" ".0034932" 1 1 1 ".003" 27
"20890" ".0034932" 5 2 2 ".003" 27
"20891" ".0034932" 1 3 3 ".003" 27
"20892" ".0034932" 26 4 4 ".003" 27
"20893" ".0034932" 4 5 5 ".003" 27
"20894" ".0034932" 3 6 6 ".003" 27
"20895" ".0034932" 5 7 7 ".003" 27
"20896" ".0034932" 1 8 8 ".003" 27
"20897" ".0034932" 13 9 9 ".003" 27
"20898" ".0034932" 0 10 10 ".003" 27
"20899" ".0034932" 2 11 11 ".003" 27
"20900" ".0034932" 1 12 12 ".003" 27
"20901" ".0034932" 9 13 13 ".003" 27
"20902" ".0034932" 8 14 14 ".003" 27
"20903" ".0034932" 3 15 15 ".003" 27
"20904" ".0034932" 6 16 16 ".003" 27
"20905" ".0034932" 24 17 17 ".003" 27
"20906" ".0034932" 2 18 18 ".003" 27
"20907" ".0034932" 9 19 19 ".003" 27
"20908" ".0034932" 1 20 20 ".003" 27
"20909" ".0034932" 2 21 21 ".003" 27
"20910" ".0034932" 11 22 22 ".003" 27
"20911" ".0034932" 1 23 23 ".003" 27
"20912" ".0034932" 16 24 24 ".003" 27
"20913" ".0034932" 5 25 25 ".003" 27
"209141" ".0034932" 4 26 26 ".003" 27
"21077" ".0034939" 0 0 0 ".003" 27
"21078" ".0034939" 5 1 1 ".003" 27
"21079" ".0034939" 3 2 2 ".003" 27
"21080" ".0034939" 0 3 3 ".003" 27
"21081" ".0034939" 1 4 4 ".003" 27
"21082" ".0034939" 0 5 5 ".003" 27
"21083" ".0034939" 2 6 6 ".003" 27
"21084" ".0034939" 0 7 7 ".003" 27
"21085" ".0034939" 1 8 8 ".003" 27
"21086" ".0034939" 5 9 9 ".003" 27
"21087" ".0034939" 2 10 10 ".003" 27
"21088" ".0034939" 8 11 11 ".003" 27
"21089" ".0034939" 4 12 12 ".003" 27
"21090" ".0034939" 1 13 13 ".003" 27
"21091" ".0034939" 24 14 14 ".003" 27
"21092" ".0034939" 5 15 15 ".003" 27
"21093" ".0034939" 3 16 16 ".003" 27
"21094" ".0034939" 2 17 17 ".003" 27
"210951" ".0034939" 1 18 18 ".003" 27
"210961" ".0034939" 1 19 19 ".003" 27
"210971" ".0034939" 2 20 20 ".003" 27
"210981" ".0034939" 33 21 21 ".003" 27
"210991" ".0034939" 14 22 22 ".003" 27
"211001" ".0034939" 5 23 23 ".003" 27
"211011" ".0034939" 0 24 24 ".003" 27
"211021" ".0034939" 3 25 25 ".003" 27
"211031" ".0034939" 0 26 26 ".003" 27
"21185" ".0034943" 1 0 0 ".003" 28
"21186" ".0034943" 30 1 1 ".003" 28
"21187" ".0034943" 2 2 2 ".003" 28
"21188" ".0034943" 1 3 3 ".003" 28
